user_id,activity_date,action_type
U0266,2024-01-05,view_offers
U0266,2024-01-06,transaction
U0266,2024-01-08,login
U0266,2024-01-10,login
U0266,2024-01-11,transaction
U0266,2024-01-14,login
U0266,2024-01-15,login
U0266,2024-01-17,login
U0266,2024-01-18,login
U0266,2024-01-19,login
U0266,2024-01-20,login
U0266,2024-01-22,transaction
U0266,2024-01-23,view_offers
U0266,2024-01-26,view_offers
U0266,2024-01-27,login
U0266,2024-01-28,view_offers
U0266,2024-01-29,view_offers
U0267,2024-01-02,view_offers
U0267,2024-01-05,login
U0267,2024-01-06,login
U0267,2024-01-08,login
U0267,2024-01-10,transaction
U0267,2024-01-11,transaction
U0267,2024-01-15,login
U0267,2024-01-16,login
U0267,2024-01-18,login
U0267,2024-01-20,login
U0267,2024-01-21,login
U0267,2024-01-22,login
U0267,2024-01-23,view_offers
U0267,2024-01-24,login
U0267,2024-01-25,transaction
U0267,2024-01-27,view_offers
U0267,2024-01-28,login
U0267,2024-01-29,view_offers
U0268,2024-01-01,login
U0268,2024-01-02,login
U0268,2024-01-03,login
U0268,2024-01-04,login
U0268,2024-01-06,view_offers
U0268,2024-01-09,login
U0268,2024-01-10,transaction
U0268,2024-01-11,transaction
U0268,2024-01-12,transaction
U0268,2024-01-16,login
U0268,2024-01-17,login
U0268,2024-01-18,transaction
U0268,2024-01-19,transaction
U0268,2024-01-20,view_offers
U0268,2024-01-21,login
U0268,2024-01-22,login
U0268,2024-01-23,view_offers
U0268,2024-01-24,login
U0268,2024-01-25,view_offers
U0268,2024-01-27,view_offers
U0268,2024-01-28,view_offers
U0268,2024-01-29,login
U0268,2024-01-30,login
U0269,2024-01-06,view_offers
U0269,2024-01-07,transaction
U0269,2024-01-13,transaction
U0269,2024-01-18,login
U0269,2024-01-27,view_offers
U0269,2024-01-29,login
U0270,2024-01-01,login
U0270,2024-01-02,login
U0270,2024-01-05,transaction
U0270,2024-01-06,view_offers
U0270,2024-01-08,transaction
U0270,2024-01-10,view_offers
U0270,2024-01-12,login
U0270,2024-01-14,login
U0270,2024-01-15,login
U0270,2024-01-16,login
U0270,2024-01-18,login
U0270,2024-01-19,view_offers
U0270,2024-01-24,view_offers
U0270,2024-01-26,login
U0270,2024-01-27,login
U0270,2024-01-28,login
U0270,2024-01-29,view_offers
U0271,2024-01-01,login
U0271,2024-01-02,login
U0271,2024-01-04,login
U0271,2024-01-05,view_offers
U0271,2024-01-06,login
U0271,2024-01-09,login
U0271,2024-01-10,view_offers
U0271,2024-01-11,view_offers
U0271,2024-01-12,login
U0271,2024-01-16,login
U0271,2024-01-19,view_offers
U0271,2024-01-20,login
U0271,2024-01-21,login
U0271,2024-01-22,login
U0271,2024-01-25,login
U0271,2024-01-26,login
U0271,2024-01-27,transaction
U0271,2024-01-28,view_offers
U0271,2024-01-30,login
U0272,2024-01-01,login
U0272,2024-01-03,transaction
U0272,2024-01-05,view_offers
U0272,2024-01-07,login
U0272,2024-01-08,login
U0272,2024-01-09,login
U0272,2024-01-13,view_offers
U0272,2024-01-14,view_offers
U0272,2024-01-15,view_offers
U0272,2024-01-20,login
U0272,2024-01-23,login
U0272,2024-01-26,transaction
U0272,2024-01-27,transaction
U0272,2024-01-30,login
U0273,2024-01-01,transaction
U0273,2024-01-02,transaction
U0273,2024-01-04,login
U0273,2024-01-05,view_offers
U0273,2024-01-06,view_offers
U0273,2024-01-08,view_offers
U0273,2024-01-09,login
U0273,2024-01-10,login
U0273,2024-01-11,view_offers
U0273,2024-01-12,login
U0273,2024-01-13,login
U0273,2024-01-14,view_offers
U0273,2024-01-15,login
U0273,2024-01-16,transaction
U0273,2024-01-17,login
U0273,2024-01-18,transaction
U0273,2024-01-19,login
U0273,2024-01-21,login
U0273,2024-01-23,login
U0273,2024-01-24,view_offers
U0273,2024-01-26,view_offers
U0273,2024-01-27,login
U0273,2024-01-29,login
U0273,2024-01-30,view_offers
U0274,2024-01-02,login
U0274,2024-01-05,view_offers
U0274,2024-01-06,transaction
U0274,2024-01-12,login
U0274,2024-01-13,login
U0274,2024-01-18,transaction
U0274,2024-01-19,transaction
U0274,2024-01-23,login
U0274,2024-01-25,login
U0275,2024-01-01,login
U0275,2024-01-02,view_offers
U0275,2024-01-04,view_offers
U0275,2024-01-05,view_offers
U0275,2024-01-06,login
U0275,2024-01-08,view_offers
U0275,2024-01-10,transaction
U0275,2024-01-11,login
U0275,2024-01-12,login
U0275,2024-01-13,transaction
U0275,2024-01-14,login
U0275,2024-01-15,login
U0275,2024-01-16,login
U0275,2024-01-17,login
U0275,2024-01-18,login
U0275,2024-01-20,login
U0275,2024-01-21,view_offers
U0275,2024-01-22,login
U0275,2024-01-24,view_offers
U0275,2024-01-25,login
U0275,2024-01-26,transaction
U0275,2024-01-27,transaction
U0275,2024-01-28,view_offers
U0275,2024-01-29,transaction
U0276,2024-01-09,login
U0276,2024-01-12,login
U0276,2024-01-15,login
U0276,2024-01-17,view_offers
U0276,2024-01-19,view_offers
U0276,2024-01-21,login
U0276,2024-01-23,transaction
U0276,2024-01-27,view_offers
U0276,2024-01-28,transaction
U0277,2024-01-02,view_offers
U0277,2024-01-04,login
U0277,2024-01-06,login
U0277,2024-01-07,login
U0277,2024-01-10,view_offers
U0277,2024-01-11,transaction
U0277,2024-01-12,view_offers
U0277,2024-01-13,login
U0277,2024-01-14,login
U0277,2024-01-15,login
U0277,2024-01-16,transaction
U0277,2024-01-18,login
U0277,2024-01-19,transaction
U0277,2024-01-20,view_offers
U0277,2024-01-22,view_offers
U0277,2024-01-23,login
U0277,2024-01-25,view_offers
U0277,2024-01-27,login
U0277,2024-01-28,login
U0277,2024-01-30,login
U0278,2024-01-01,login
U0278,2024-01-02,view_offers
U0278,2024-01-04,login
U0278,2024-01-06,login
U0278,2024-01-07,transaction
U0278,2024-01-08,login
U0278,2024-01-09,login
U0278,2024-01-10,login
U0278,2024-01-11,view_offers
U0278,2024-01-12,login
U0278,2024-01-13,transaction
U0278,2024-01-14,transaction
U0278,2024-01-15,view_offers
U0278,2024-01-16,login
U0278,2024-01-18,login
U0278,2024-01-20,view_offers
U0278,2024-01-22,login
U0278,2024-01-23,login
U0278,2024-01-24,login
U0278,2024-01-25,login
U0278,2024-01-27,login
U0278,2024-01-28,login
U0278,2024-01-29,view_offers
U0278,2024-01-30,login
U0279,2024-01-03,login
U0279,2024-01-05,login
U0279,2024-01-07,view_offers
U0279,2024-01-10,login
U0279,2024-01-15,view_offers
U0279,2024-01-16,view_offers
U0279,2024-01-20,login
U0279,2024-01-24,login
U0279,2024-01-26,login
U0279,2024-01-27,view_offers
U0280,2024-01-01,login
U0280,2024-01-02,login
U0280,2024-01-03,transaction
U0280,2024-01-05,view_offers
U0280,2024-01-06,view_offers
U0280,2024-01-07,transaction
U0280,2024-01-08,view_offers
U0280,2024-01-09,login
U0280,2024-01-10,view_offers
U0280,2024-01-11,view_offers
U0280,2024-01-12,transaction
U0280,2024-01-13,login
U0280,2024-01-15,login
U0280,2024-01-16,view_offers
U0280,2024-01-17,login
U0280,2024-01-18,login
U0280,2024-01-19,transaction
U0280,2024-01-20,login
U0280,2024-01-21,view_offers
U0280,2024-01-24,transaction
U0280,2024-01-25,login
U0280,2024-01-27,transaction
U0280,2024-01-28,view_offers
U0280,2024-01-29,login
U0281,2024-01-01,login
U0281,2024-01-02,transaction
U0281,2024-01-03,login
U0281,2024-01-04,transaction
U0281,2024-01-07,login
U0281,2024-01-08,login
U0281,2024-01-09,login
U0281,2024-01-10,view_offers
U0281,2024-01-11,view_offers
U0281,2024-01-13,login
U0281,2024-01-14,transaction
U0281,2024-01-17,login
U0281,2024-01-18,view_offers
U0281,2024-01-20,transaction
U0281,2024-01-21,transaction
U0281,2024-01-22,transaction
U0281,2024-01-23,login
U0281,2024-01-25,login
U0281,2024-01-27,login
U0281,2024-01-29,login
U0281,2024-01-30,view_offers
U0282,2024-01-02,login
U0282,2024-01-03,login
U0282,2024-01-04,login
U0282,2024-01-06,login
U0282,2024-01-07,login
U0282,2024-01-08,login
U0282,2024-01-10,view_offers
U0282,2024-01-13,login
U0282,2024-01-14,view_offers
U0282,2024-01-15,transaction
U0282,2024-01-16,view_offers
U0282,2024-01-17,transaction
U0282,2024-01-21,login
U0282,2024-01-26,login
U0282,2024-01-27,transaction
U0283,2024-01-04,login
U0283,2024-01-05,login
U0283,2024-01-08,view_offers
U0283,2024-01-09,login
U0283,2024-01-10,login
U0283,2024-01-11,login
U0283,2024-01-12,login
U0283,2024-01-13,view_offers
U0283,2024-01-14,login
U0283,2024-01-17,login
U0283,2024-01-18,login
U0283,2024-01-19,login
U0283,2024-01-20,login
U0283,2024-01-22,view_offers
U0283,2024-01-23,login
U0283,2024-01-24,login
U0283,2024-01-25,login
U0283,2024-01-26,login
U0283,2024-01-27,login
U0283,2024-01-28,login
U0283,2024-01-29,login
U0283,2024-01-30,login
U0284,2024-01-03,transaction
U0284,2024-01-12,login
U0284,2024-01-19,login
U0284,2024-01-28,login
U0285,2024-01-09,login
U0285,2024-01-17,view_offers
U0285,2024-01-21,login
U0286,2024-01-02,login
U0286,2024-01-03,login
U0286,2024-01-05,login
U0286,2024-01-06,login
U0286,2024-01-07,transaction
U0286,2024-01-10,view_offers
U0286,2024-01-11,login
U0286,2024-01-12,view_offers
U0286,2024-01-13,view_offers
U0286,2024-01-14,view_offers
U0286,2024-01-16,login
U0286,2024-01-17,login
U0286,2024-01-18,view_offers
U0286,2024-01-20,login
U0286,2024-01-21,transaction
U0286,2024-01-23,view_offers
U0286,2024-01-25,transaction
U0286,2024-01-26,login
U0286,2024-01-27,transaction
U0286,2024-01-29,login
U0287,2024-01-06,login
U0287,2024-01-08,login
U0287,2024-01-09,login
U0287,2024-01-10,view_offers
U0287,2024-01-12,view_offers
U0287,2024-01-13,login
U0287,2024-01-22,login
U0288,2024-01-01,view_offers
U0288,2024-01-04,transaction
U0288,2024-01-07,login
U0288,2024-01-14,transaction
U0288,2024-01-17,login
U0288,2024-01-18,view_offers
U0288,2024-01-21,login
U0289,2024-01-01,login
U0289,2024-01-02,view_offers
U0289,2024-01-04,login
U0289,2024-01-06,login
U0289,2024-01-07,login
U0289,2024-01-10,login
U0289,2024-01-12,login
U0289,2024-01-15,login
U0289,2024-01-18,login
U0289,2024-01-27,view_offers
U0290,2024-01-02,login
U0290,2024-01-09,login
U0290,2024-01-12,transaction
U0290,2024-01-13,login
U0290,2024-01-15,view_offers
U0290,2024-01-16,login
U0290,2024-01-21,login
U0290,2024-01-24,login
U0290,2024-01-25,login
U0290,2024-01-30,view_offers
U0291,2024-01-01,view_offers
U0291,2024-01-03,transaction
U0291,2024-01-06,login
U0291,2024-01-11,login
U0291,2024-01-12,login
U0291,2024-01-16,view_offers
U0291,2024-01-18,transaction
U0291,2024-01-20,login
U0291,2024-01-22,login
U0291,2024-01-26,transaction
U0291,2024-01-27,login
U0291,2024-01-28,transaction
U0292,2024-01-01,view_offers
U0292,2024-01-07,login
U0292,2024-01-09,transaction
U0292,2024-01-11,login
U0292,2024-01-15,view_offers
U0292,2024-01-18,login
U0292,2024-01-19,login
U0292,2024-01-20,login
U0292,2024-01-22,login
U0292,2024-01-23,login
U0292,2024-01-28,view_offers
U0292,2024-01-29,login
U0293,2024-01-02,login
U0293,2024-01-04,login
U0293,2024-01-05,login
U0293,2024-01-09,login
U0293,2024-01-12,view_offers
U0293,2024-01-17,login
U0293,2024-01-20,login
U0293,2024-01-22,login
U0293,2024-01-23,login
U0293,2024-01-24,login
U0293,2024-01-25,login
U0293,2024-01-29,view_offers
U0294,2024-01-04,view_offers
U0294,2024-01-08,view_offers
U0294,2024-01-09,view_offers
U0294,2024-01-12,view_offers
U0294,2024-01-17,view_offers
U0294,2024-01-18,view_offers
U0294,2024-01-20,view_offers
U0294,2024-01-22,view_offers
U0294,2024-01-23,login
U0294,2024-01-26,login
U0294,2024-01-27,view_offers
U0295,2024-01-04,login
U0295,2024-01-08,view_offers
U0295,2024-01-10,transaction
U0295,2024-01-14,login
U0295,2024-01-16,login
U0295,2024-01-23,login
U0295,2024-01-30,view_offers
U0296,2024-01-01,view_offers
U0296,2024-01-03,view_offers
U0296,2024-01-04,login
U0296,2024-01-05,login
U0296,2024-01-07,transaction
U0296,2024-01-08,login
U0296,2024-01-09,login
U0296,2024-01-10,view_offers
U0296,2024-01-11,view_offers
U0296,2024-01-12,login
U0296,2024-01-15,login
U0296,2024-01-16,login
U0296,2024-01-20,transaction
U0296,2024-01-21,login
U0296,2024-01-22,transaction
U0296,2024-01-23,login
U0296,2024-01-24,login
U0296,2024-01-26,login
U0296,2024-01-28,view_offers
U0296,2024-01-29,login
U0296,2024-01-30,login
U0297,2024-01-01,login
U0297,2024-01-02,transaction
U0297,2024-01-05,login
U0297,2024-01-07,login
U0297,2024-01-08,login
U0297,2024-01-10,login
U0297,2024-01-11,view_offers
U0297,2024-01-16,view_offers
U0297,2024-01-17,login
U0297,2024-01-24,login
U0297,2024-01-25,login
U0297,2024-01-27,login
U0297,2024-01-29,login
U0297,2024-01-30,login
U0298,2024-01-01,login
U0298,2024-01-02,login
U0298,2024-01-03,login
U0298,2024-01-04,login
U0298,2024-01-05,login
U0298,2024-01-06,login
U0298,2024-01-07,transaction
U0298,2024-01-09,view_offers
U0298,2024-01-10,view_offers
U0298,2024-01-12,login
U0298,2024-01-13,login
U0298,2024-01-14,transaction
U0298,2024-01-15,login
U0298,2024-01-16,login
U0298,2024-01-17,login
U0298,2024-01-25,transaction
U0298,2024-01-28,transaction
U0298,2024-01-29,login
U0298,2024-01-30,transaction
U0299,2024-01-01,transaction
U0299,2024-01-02,login
U0299,2024-01-03,view_offers
U0299,2024-01-04,login
U0299,2024-01-06,login
U0299,2024-01-11,login
U0299,2024-01-13,login
U0299,2024-01-14,login
U0299,2024-01-17,transaction
U0299,2024-01-18,view_offers
U0299,2024-01-19,login
U0299,2024-01-21,login
U0299,2024-01-22,login
U0299,2024-01-25,login
U0299,2024-01-28,view_offers
U0299,2024-01-30,login
U0300,2024-01-01,transaction
U0300,2024-01-03,transaction
U0300,2024-01-05,login
U0300,2024-01-07,transaction
U0300,2024-01-10,login
U0300,2024-01-14,login
U0300,2024-01-18,view_offers
U0300,2024-01-20,login
U0300,2024-01-21,login
U0300,2024-01-22,login
U0301,2024-01-05,login
U0301,2024-01-08,login
U0301,2024-01-10,transaction
U0301,2024-01-11,login
U0301,2024-01-20,login
U0302,2024-01-05,view_offers
U0302,2024-01-11,login
U0302,2024-01-15,transaction
U0302,2024-01-21,view_offers
U0302,2024-01-26,view_offers
U0303,2024-01-01,view_offers
U0303,2024-01-02,login
U0303,2024-01-03,login
U0303,2024-01-04,login
U0303,2024-01-06,transaction
U0303,2024-01-08,login
U0303,2024-01-09,login
U0303,2024-01-13,transaction
U0303,2024-01-15,login
U0303,2024-01-16,view_offers
U0303,2024-01-17,login
U0303,2024-01-19,view_offers
U0303,2024-01-21,login
U0303,2024-01-23,transaction
U0303,2024-01-24,login
U0303,2024-01-27,login
U0303,2024-01-28,login
U0303,2024-01-30,login
U0304,2024-01-01,transaction
U0304,2024-01-02,login
U0304,2024-01-03,view_offers
U0304,2024-01-05,login
U0304,2024-01-08,login
U0304,2024-01-10,login
U0304,2024-01-11,transaction
U0304,2024-01-12,transaction
U0304,2024-01-14,login
U0304,2024-01-19,view_offers
U0304,2024-01-20,login
U0304,2024-01-23,login
U0304,2024-01-25,view_offers
U0304,2024-01-29,login
U0305,2024-01-01,login
U0305,2024-01-04,login
U0305,2024-01-05,login
U0305,2024-01-06,login
U0305,2024-01-07,login
U0305,2024-01-10,view_offers
U0305,2024-01-11,login
U0305,2024-01-12,login
U0305,2024-01-15,view_offers
U0305,2024-01-17,view_offers
U0305,2024-01-18,transaction
U0305,2024-01-19,login
U0305,2024-01-22,view_offers
U0305,2024-01-23,transaction
U0305,2024-01-29,login
U0305,2024-01-30,login
U0306,2024-01-01,transaction
U0306,2024-01-02,view_offers
U0306,2024-01-03,view_offers
U0306,2024-01-04,view_offers
U0306,2024-01-05,login
U0306,2024-01-06,login
U0306,2024-01-07,login
U0306,2024-01-08,login
U0306,2024-01-09,login
U0306,2024-01-10,login
U0306,2024-01-11,login
U0306,2024-01-13,login
U0306,2024-01-14,transaction
U0306,2024-01-16,login
U0306,2024-01-17,login
U0306,2024-01-19,login
U0306,2024-01-20,login
U0306,2024-01-22,login
U0306,2024-01-25,login
U0306,2024-01-27,login
U0306,2024-01-28,login
U0306,2024-01-29,login
U0307,2024-01-01,transaction
U0307,2024-01-02,view_offers
U0307,2024-01-04,login
U0307,2024-01-07,login
U0307,2024-01-08,login
U0307,2024-01-09,login
U0307,2024-01-10,view_offers
U0307,2024-01-17,transaction
U0307,2024-01-20,login
U0307,2024-01-21,login
U0307,2024-01-27,login
U0307,2024-01-29,login
U0308,2024-01-02,login
U0308,2024-01-03,transaction
U0308,2024-01-04,login
U0308,2024-01-05,login
U0308,2024-01-08,login
U0308,2024-01-09,login
U0308,2024-01-10,login
U0308,2024-01-12,login
U0308,2024-01-13,transaction
U0308,2024-01-16,view_offers
U0308,2024-01-17,login
U0308,2024-01-18,view_offers
U0308,2024-01-21,login
U0308,2024-01-22,login
U0308,2024-01-23,view_offers
U0308,2024-01-24,login
U0308,2024-01-25,login
U0308,2024-01-28,view_offers
U0308,2024-01-29,transaction
U0309,2024-01-01,login
U0309,2024-01-03,login
U0309,2024-01-04,login
U0309,2024-01-06,login
U0309,2024-01-09,view_offers
U0309,2024-01-10,login
U0309,2024-01-11,login
U0309,2024-01-12,transaction
U0309,2024-01-13,login
U0309,2024-01-15,view_offers
U0309,2024-01-18,transaction
U0309,2024-01-19,login
U0309,2024-01-20,login
U0309,2024-01-21,transaction
U0309,2024-01-23,transaction
U0309,2024-01-24,view_offers
U0309,2024-01-25,login
U0309,2024-01-26,transaction
U0309,2024-01-27,login
U0309,2024-01-28,login
U0309,2024-01-29,login
U0310,2024-01-01,view_offers
U0310,2024-01-02,transaction
U0310,2024-01-03,login
U0310,2024-01-04,login
U0310,2024-01-06,view_offers
U0310,2024-01-07,login
U0310,2024-01-09,login
U0310,2024-01-10,login
U0310,2024-01-11,login
U0310,2024-01-12,view_offers
U0310,2024-01-15,view_offers
U0310,2024-01-17,login
U0310,2024-01-18,login
U0310,2024-01-19,login
U0310,2024-01-21,login
U0310,2024-01-22,login
U0310,2024-01-23,login
U0310,2024-01-24,view_offers
U0310,2024-01-25,view_offers
U0310,2024-01-26,login
U0310,2024-01-29,view_offers
U0310,2024-01-30,transaction
U0311,2024-01-04,view_offers
U0311,2024-01-11,login
U0311,2024-01-12,login
U0311,2024-01-14,login
U0311,2024-01-24,login
U0311,2024-01-25,login
U0312,2024-01-01,login
U0312,2024-01-03,transaction
U0312,2024-01-04,login
U0312,2024-01-06,view_offers
U0312,2024-01-07,login
U0312,2024-01-08,view_offers
U0312,2024-01-09,transaction
U0312,2024-01-10,login
U0312,2024-01-11,login
U0312,2024-01-12,view_offers
U0312,2024-01-16,login
U0312,2024-01-18,login
U0312,2024-01-19,login
U0312,2024-01-22,transaction
U0312,2024-01-23,transaction
U0312,2024-01-24,view_offers
U0312,2024-01-26,view_offers
U0312,2024-01-28,view_offers
U0312,2024-01-29,login
U0312,2024-01-30,login
U0313,2024-01-05,login
U0313,2024-01-06,login
U0313,2024-01-22,login
U0314,2024-01-03,transaction
U0314,2024-01-10,login
U0314,2024-01-14,login
U0315,2024-01-02,view_offers
U0315,2024-01-03,login
U0315,2024-01-04,view_offers
U0315,2024-01-05,login
U0315,2024-01-06,login
U0315,2024-01-07,login
U0315,2024-01-09,login
U0315,2024-01-10,login
U0315,2024-01-11,login
U0315,2024-01-12,view_offers
U0315,2024-01-15,login
U0315,2024-01-16,login
U0315,2024-01-17,login
U0315,2024-01-19,login
U0315,2024-01-20,login
U0315,2024-01-21,login
U0315,2024-01-22,login
U0315,2024-01-23,login
U0315,2024-01-24,transaction
U0315,2024-01-25,login
U0315,2024-01-26,login
U0315,2024-01-28,login
U0315,2024-01-29,login
U0315,2024-01-30,transaction
U0316,2024-01-01,login
U0316,2024-01-04,login
U0316,2024-01-05,view_offers
U0316,2024-01-07,view_offers
U0316,2024-01-09,transaction
U0316,2024-01-10,view_offers
U0316,2024-01-11,login
U0316,2024-01-12,login
U0316,2024-01-13,login
U0316,2024-01-15,view_offers
U0316,2024-01-17,login
U0316,2024-01-20,view_offers
U0316,2024-01-21,transaction
U0316,2024-01-22,view_offers
U0316,2024-01-23,login
U0316,2024-01-24,login
U0316,2024-01-25,transaction
U0316,2024-01-26,login
U0316,2024-01-28,login
U0316,2024-01-29,login
U0317,2024-01-11,transaction
U0317,2024-01-17,login
U0317,2024-01-22,login
U0317,2024-01-30,login
U0318,2024-01-04,login
U0318,2024-01-07,login
U0318,2024-01-09,login
U0318,2024-01-10,view_offers
U0318,2024-01-15,login
U0318,2024-01-17,login
U0318,2024-01-24,view_offers
U0318,2024-01-30,transaction
U0319,2024-01-01,login
U0319,2024-01-05,login
U0319,2024-01-07,login
U0319,2024-01-09,login
U0319,2024-01-10,login
U0319,2024-01-14,transaction
U0319,2024-01-15,transaction
U0319,2024-01-17,login
U0319,2024-01-21,login
U0320,2024-01-02,view_offers
U0320,2024-01-07,transaction
U0320,2024-01-09,login
U0320,2024-01-11,login
U0320,2024-01-12,login
U0320,2024-01-14,login
U0320,2024-01-16,transaction
U0320,2024-01-18,login
U0320,2024-01-21,transaction
U0320,2024-01-22,view_offers
U0320,2024-01-28,view_offers
U0320,2024-01-29,view_offers
U0320,2024-01-30,login
U0321,2024-01-01,view_offers
U0321,2024-01-02,transaction
